DATE,OPEN,CLOSE,HIGH,LOW,VOLUME
5/11/2014,638.9,637.68,643.36,633.89,63197060
6/11/2014,638.17,637.56,641.39,636.17,26582600
7/11/2014,638.87,642.77,643.49,637.07,55030870
10/11/2014,644.05,642.9,647.01,642.9,56584730
11/11/2014,643.26,642.02,647.1,641.47,61305688
12/11/2014,643.07,641.89,644.76,640.58,46385010
13/11/2014,642.4,638.87,644.53,638.87,61162710
14/11/2014,638.24,637.9,638.71,632.28,66774648
17/11/2014,639.53,637.21,640.93,637.18,40445070
18/11/2014,637.12,627.84,637.61,627.84,56107291
19/11/2014,628.44,623.66,630.64,623.66,82821550
20/11/2014,627.65,628.8,630.57,624.87,79453310
21/11/2014,629.07,623.74,631.21,623.74,68964230
24/11/2014,620.57,616.39,622.24,615.45,50464120
25/11/2014,618.48,623.23,624.83,618.48,46883529
26/11/2014,624.68,616.48,625.92,615.22,72437324
27/11/2014,615.91,615.57,616.56,609.7,57185748
28/11/2014,615.19,611.15,616.98,611.15,53683770
1/12/2014,612.86,614.44,617.19,612.68,55425058
2/12/2014,615.32,613.57,616.16,613.57,47479621
3/12/2014,614.72,619.29,621.05,614.72,48781330
4/12/2014,619.43,624.31,626.1,619.43,45310750
5/12/2014,625.53,624.67,628.13,623.13,38461100
8/12/2014,622.9,619.87,623.85,617.1,46869143
9/12/2014,617.02,603.85,617.02,603.13,87421990
10/12/2014,601.92,610.81,611.51,597.97,50248789
11/12/2014,604.88,604.8,612.8,601.84,41755226
12/12/2014,603.35,609.33,609.66,603.35,32071210
15/12/2014,607.56,603.92,610.59,603.92,35623570
16/12/2014,601.75,591.78,602,591.28,59284638
17/12/2014,592.34,569.71,593.39,563.92,76587550
18/12/2014,573.93,578.88,579.73,571.19,55330530
19/12/2014,578.4,570.61,582.59,570.61,128797420
22/12/2014,577.08,587.56,587.64,576.98,52317617
23/12/2014,589.2,589.61,594.41,584.62,68422359
24/12/2014,591.61,591.19,593.55,588.17,32382730
25/12/2014,588.63,585.19,589.79,584.1,43533043
26/12/2014,585.45,582.45,587.46,577.98,49195756
29/12/2014,583.36,583.36,589.18,578.53,55739490
30/12/2014,582.65,591.18,591.18,578.33,39986549
31/12/2014,592.02,601.66,601.93,591.84,62140540
5/1/2015,600.48,599.69,604.99,599.69,52052371
6/1/2015,594.37,606.37,606.45,593.46,57176551
7/1/2015,606.49,607.65,611.78,606.49,53995280
8/1/2015,607.52,606.85,609.85,605.37,36922317
9/1/2015,608.26,618.41,619.52,608.26,56993397
12/1/2015,618.04,615.73,624.18,615.49,81434802
13/01/2015,614.22,619.39,619.58,614.06,48778150
14/01/2015,620.56,616.84,621.75,611.9,48366670
15/01/2015,617.12,617.62,619.05,613.8,56436489
16/01/2015,616.89,614.72,617.52,613.4,46384030
19/01/2015,616.91,611.64,618.29,609.77,37871790
20/01/2015,611.46,609.19,614.5,608.32,31179990
21/01/2015,611.5,606.53,611.63,606.53,33013220
